date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2026-01-17,us_israel_iran,2026-02-28,223,-2.807820985492656,2.807820985492656,3.450098683676196,0.6008401727553021,0.6823049491016958,3.738573801541341,-0.4371882339239972,-0.0997267192495759,-0.7118191482102685,-0.3989186424210591,0.4272116217659623,168.63,1.3303174692081388
2026-01-18,us_israel_iran,2026-02-28,177,-2.3529221824740514,2.3529221824740514,2.745374485802508,0.4080888198384461,0.656597021451726,3.632262269168515,-0.9805920078875936,-0.8942543681952296,-0.8185713755978982,-0.9316528643572444,0.1833219019973186,168.63,1.3303174692081388
2026-01-19,us_israel_iran,2026-02-28,451,-3.0446523730584887,3.0446523730584887,3.588597972103721,1.1989054344583592,0.6710684966494883,3.6251555257869583,-0.1542790045694295,0.0564216212600705,-0.3805903508824139,-0.6317667675579269,0.1670182930368429,168.63,1.3303174692081388
2026-01-20,us_israel_iran,2026-02-28,505,-1.0119835182952417,1.0119835182952417,1.5642382516175246,0.4371834884411258,0.563891922348087,3.4050087599775947,-2.582423285378705,-2.225903541109996,-0.8024577627415426,-2.85274037918663,-0.3380212997791766,168.63,1.3303174692081388
2026-01-21,us_israel_iran,2026-02-28,395,-2.8689250939896582,2.8689250939896582,3.267144564277086,1.011349676441342,0.6916174598932424,3.376983844133421,-0.3641957289061414,-0.305994798009589,-0.4844650818490414,-0.2059395249147617,-0.4023133734537945,168.63,1.3303174692081388
2026-01-22,us_israel_iran,2026-02-28,419,-2.483405875476634,2.483405875476634,2.953792000963056,0.9198744065505448,0.6630817866366043,3.3378622435441514,-0.8247214477810398,-0.6592780770174351,-0.5351271844177296,-0.7972718912098791,-0.4920623968349752,168.63,1.3303174692081388
2026-01-23,us_israel_iran,2026-02-28,869,-3.793556485764788,3.793556485764788,4.3972129295579245,2.4939887848005613,0.7560666056265086,3.4539684014724483,0.7403316615413316,0.9680788951082604,0.336670670685098,1.1296121373641603,-0.2257027866542044,168.63,1.3303174692081388
2026-01-24,us_israel_iran,2026-02-28,414,-2.6910533595074693,2.6910533595074693,2.9643544327295324,0.9868299285326548,0.6577946434184057,3.406888837907512,-0.5766741332406526,-0.647369667878245,-0.4980449486807135,-0.9068350643665284,-0.3337082053364894,168.63,1.3303174692081388
2026-01-25,us_israel_iran,2026-02-28,261,-2.307818238799783,2.307818238799783,2.658019180115398,0.5683871376245209,0.642657960788261,3.332977541048537,-1.0344713609450171,-0.9927414158373038,-0.7297927381917317,-1.2205059659444149,-0.5032684127414214,168.63,1.3303174692081388
2026-01-26,us_israel_iran,2026-02-28,431,-4.138793310641076,4.138793310641076,4.375271761512252,1.5695738980186555,0.745503989375506,3.441785940305044,1.1527376566859515,0.9433417501158669,-0.1753016018873257,0.9107276272354332,-0.2536506204770767,168.63,1.3303174692081388
