date,day_offset,actual,normal,AR,SAR,CAR,CSAR,event_name,asset
2023-10-12,3,-0.0018706079095983,-0.0002998237979124766,-0.0015707841116858233,-0.23700932629945046,0.026302050393875138,1.4999939988529538,israel_hamas_war,Gold
2023-10-04,-3,0.0140091548613939,0.0001078570153399081,0.013901297846053992,1.3690416814156803,0.013901297846053992,0.517449117643944,israel_hamas_war,TLT
2023-10-05,-2,-0.004997398921082,-0.0010154067738807546,-0.003981992147201245,-0.39215858008077203,0.009919305698852746,0.36922710658766805,israel_hamas_war,TLT
2023-10-06,-1,-0.0121909949501349,0.0005470843268336191,-0.012738079276968519,-1.2544844132159516,-0.0028187735781157724,-0.1049234335517887,israel_hamas_war,TLT
2023-10-09,0,0.0231985441900653,-0.00010680981776156596,0.023305354007826865,2.2951814564508277,0.02048658042971109,0.762573616096199,israel_hamas_war,TLT
2023-10-10,1,-0.001383707733442,-0.00023726265879266974,-0.0011464450746493302,-0.11290536394730723,0.01934013535506176,0.71989939971194,israel_hamas_war,TLT
2023-10-11,2,0.0206710667231061,-0.00034629222081589714,0.021017358943922,2.0698528113093784,0.04035749429898376,1.5022302267451566,israel_hamas_war,TLT
2023-10-12,3,-0.0275026101775138,-0.0016093862553034333,-0.025893223922210367,-2.5500426800651628,0.014464270376773395,0.5384046890232901,israel_hamas_war,TLT
2023-10-04,-3,-0.0018708793613008,0.00015555450176061263,-0.0020264338630614125,-0.5311870006208421,-0.0020264338630614125,-0.20076981475900862,israel_hamas_war,DXY
2023-10-05,-2,-0.0044104722171209,0.00015555450176061263,-0.004566026718881512,-1.196887834223777,-0.006592460581942925,-0.6531508942725538,israel_hamas_war,DXY
2023-10-06,-1,-0.0027310928288673,0.00015555450176061263,-0.0028866473306279126,-0.7566738620770531,-0.009479107912570837,-0.9391467317923639,israel_hamas_war,DXY
2023-10-09,0,0.0003771536440087,0.00015555450176061263,0.0002215991422480874,0.05808755264930429,-0.00925750877032275,-0.9171917005668738,israel_hamas_war,DXY
2023-10-10,1,-0.0023594932911438,0.00015555450176061263,-0.0025150477929044126,-0.6592668617927041,-0.011772556563227163,-1.1663711525568004,israel_hamas_war,DXY
2023-10-11,2,-9.451581541042124e-05,0.00015555450176061263,-0.00025007031717103387,-0.06555067211604257,-0.012022626880398197,-1.1911469777985408,israel_hamas_war,DXY
2023-10-12,3,0.007062508777175,0.00015555450176061263,0.006906954275414387,1.810512739576876,-0.0051156726049838095,-0.5068374843078747,israel_hamas_war,DXY
2023-10-04,-3,0.013427607709577,0.010689963074746513,0.0027376446348304877,0.755776296178193,0.0027376446348304877,0.28565658949785633,israel_hamas_war,NASDAQ
2023-10-05,-2,-0.0012231469205094,-0.0012531635124602533,3.001659195085325e-05,0.008286622887383159,0.002767661226781341,0.2887886385505123,israel_hamas_war,NASDAQ
2023-10-06,-1,0.0158727895976024,0.015360056985071412,0.0005127326125309879,0.14154910754237934,0.0032803938393123288,0.34228917238769413,israel_hamas_war,NASDAQ
2023-10-09,0,0.0039308429234975,0.0084075133185904,-0.0044766703950929005,-1.2358657976890324,-0.0011962765557805718,-0.12482419254596919,israel_hamas_war,NASDAQ
2023-10-10,1,0.0058120751228719,0.007020470658578893,-0.0012083955357069928,-0.3335994345925923,-0.0024046720914875645,-0.2509129270379345,israel_hamas_war,NASDAQ
2023-10-11,2,0.0071147163387782,0.005861211476998251,0.0012535048617799494,0.34605267960064073,-0.0011511672297076152,-0.12011730835924739,israel_hamas_war,NASDAQ
2023-10-12,3,-0.0062760194674332,-0.007568663224025236,0.001292643756592036,0.3568576791178328,0.00014147652688442083,0.014762216267820184,israel_hamas_war,NASDAQ
2024-03-26,-3,0.000414778606564,0.005842487266589182,-0.005427708660025182,-0.18044783275875498,-0.005427708660025182,-0.06820287001431999,israel_iran,BTC
2024-03-27,-2,-0.0076374445429517,0.0069693894397666835,-0.014606833982718384,-0.4856140409784333,-0.020034542642743566,-0.2517477250986148,israel_iran,BTC
2024-03-28,-1,0.0183971899718808,0.006202673139115404,0.012194516832765396,0.40541493139067336,-0.00784002580997817,-0.09851528420546694,israel_iran,BTC
2024-04-01,0,-0.0148500586978419,0.006478512926534965,-0.021328571624376864,-0.7090827394263324,-0.029168597434355036,-0.3665233681326798,israel_iran,BTC
2024-04-02,1,-0.0629909043698857,0.005193080588323497,-0.06818398495820921,-2.2668225369538013,-0.09735258239256425,-1.223301753717863,israel_iran,BTC
2024-04-03,2,0.0081237430733199,0.006625421931547052,0.0014983211417728473,0.04981269624893227,-0.09585426125079141,-1.2044743242309663,israel_iran,BTC
2024-04-04,3,0.0375988627118614,0.0046439223523352035,0.032954940359526196,1.095609204371507,-0.06289932089126521,-0.7903729686766311,israel_iran,BTC
2024-03-26,-3,0.0003678047123048,0.0011156037127339625,-0.0007477990004291625,-0.09194703287679114,-0.0007477990004291625,-0.03475271182603845,israel_iran,Gold
2024-03-27,-2,0.0068709900334791,0.0011156037127339625,0.005755386320745137,0.7076643522503829,0.005007587320315975,0.23271927213969365,israel_iran,Gold
